pid,p_CE,p_crossed,cond,lkhd_Q,lkhd_S,lkhd_Q_4,lkhd_Q_6,lkhd_Q_8,lkhd_S_4,lkhd_S_6,lkhd_S_8,param_name,param_est_Q,param_est_S
g4w0e05xqaqle4tml2iksq,0.98,0.0,CE,-327.4784108404828,-326.3968424920568,-23.921815669029904,-86.03284159933719,-217.5237535721157,-24.072734176819665,-83.62945403434433,-218.6946542808928,start_time,782.1577434688853,752.17690265205
g4w0e05xqaqle4tml2iksq,0.98,0.0,CE,-327.4784108404828,-326.3968424920568,-23.921815669029904,-86.03284159933719,-217.5237535721157,-24.072734176819665,-83.62945403434433,-218.6946542808928,beta_time,12.57787151755276,32.573979066705256
g4w0e05xqaqle4tml2iksq,0.98,0.0,CE,-327.4784108404828,-326.3968424920568,-23.921815669029904,-86.03284159933719,-217.5237535721157,-24.072734176819665,-83.62945403434433,-218.6946542808928,sigma_time,0.28500533526570265,0.2800229587993572
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,swap_noise,0.011,0.007
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_a_4,0.9589912282602117,0.8846915941794681
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_a_6,0.833119085348449,0.8615847616497442
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_a_8,0.8656408969529156,0.9067847470666771
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_b_4,0.4428624927120582,-0.6174000736294061
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_b_6,1.3666334918408152,1.4952056013350272
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_b_8,1.135098988214902,1.8054322098238949
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_c_4,0.6607315650639725,2.0702615710179586
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_c_6,2.172120216590392,1.9879882914185316
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,strat_c_8,1.9773737086596745,2.426036639352413
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,random_err,0.06459693963532163,0.06520376454339667
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,switch_cost,0.33,12.71
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,alpha_time,177.5579820672641,620.8933122982609
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,start_time,799.0690716495824,498.63457122516326
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,beta_time,439.0121255911428,32.258816080975485
h4hofo8vh0v0uebbuzqdcd,0.35,0.0,CE,-657.686912291346,-725.132584720753,-68.11750175263171,-215.26422364388407,-374.3051868948302,-70.55807503867936,-237.09642611639904,-417.47808356567464,sigma_time,0.3800818136988179,0.49356962416293854
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,swap_noise,0.023,0.028
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_a_4,0.9850890117378767,0.8988247654806006
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_a_6,0.9769878371362339,0.9550469326959364
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_a_8,0.9940805516279997,0.9918999546486725
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_b_4,-2.3083413599520646,-1.5052991997753309
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_b_6,-2.4519845088466012,-2.9754959528059586
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_b_8,-4.073947849501503,-3.1788097594370432
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_c_4,2.218327552788492,1.5505095424602682
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_c_6,3.000956563040671,0.8643628766689225
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,strat_c_8,1.057921789879964,2.510742376464157
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,random_err,0.08652603860977388,0.0793734541220042
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,switch_cost,0.18,3.05
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,alpha_time,550.0230470856251,632.7815308495306
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,start_time,1471.7456603350083,1281.6668151506626
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,beta_time,64.56282880216129,35.42411757546113
i0hmiro6dwhmdmh7szznaf,0.73,0.0,CE,-693.3184961581234,-718.6216161232171,-82.75707961596412,-220.57582233417475,-389.9855942079845,-86.86498186103343,-228.3306472630679,-403.4259869991157,sigma_time,0.43723615197190613,0.4525098852568191
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,swap_noise,0.003,0.003
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_a_4,0.9667302048479147,0.9797558927921233
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_a_6,0.9073046517486726,0.9284802121094596
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_a_8,0.9852493437561721,0.9748985821297872
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_b_4,-3.013896842893738,-3.1141903734531637
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_b_6,1.9348671764220575,2.0726926110307153
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_b_8,-1.6155219433861374,-2.2631882181874605
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_c_4,2.0534680587879346,2.2323168154946758
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_c_6,5.357984584513703,4.373494671388117
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,strat_c_8,3.8971414751817135,2.9079411046690993
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,random_err,0.07800635731121058,0.08455094271443445
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,switch_cost,7.15,3.21
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,alpha_time,644.7676022385294,629.6773483165872
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,start_time,834.9624886475576,746.976460684921
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,beta_time,29.530300798095436,75.44007485808447
i9tfjywbm5nssjiijpqe78,0.71,0.01,CE,-625.0078751693864,-627.6699408122671,-68.18602910043946,-236.73512611230507,-320.08671995664184,-69.22647403063368,-236.80899761570515,-321.6344691659283,sigma_time,0.4273406300743621,0.4306918347689641
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,swap_noise,0.003,0.003
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_a_4,0.9395703196504803,0.9227506173462672
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_a_6,0.9843137553589895,0.9895308051174703
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_a_8,0.9899353270842862,0.993353913468895
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_b_4,-2.2234958228522976,-2.465873405705434
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_b_6,-3.6093078961593243,-4.743450698025442
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_b_8,-4.048463500000272,-3.70527819808169
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_c_4,0.7106164476090269,1.9996735591794217
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_c_6,1.5320881890132168,2.0350235120460645
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,strat_c_8,1.9818512108936333,2.886992913124042
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,random_err,0.05454091768336994,0.04466811252930634
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,switch_cost,1.02,0.78
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,alpha_time,589.8126005888336,568.7758778714136
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,start_time,464.43841991310796,478.4111057375142
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,beta_time,5.374347526484799,30.572314759728517
jx8lslmscefkmbozoezgzi,0.92,0.0,CE,-572.6002509843963,-572.2230260663791,-51.60841443097609,-249.9450156342019,-271.0468209192183,-49.83415051756336,-251.47227185449253,-270.91660369432327,sigma_time,0.39615533747707643,0.3949047093052792
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,swap_noise,0.006,0.013
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_a_4,0.8369189308632329,0.9784055594452846
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_a_6,0.9853179221213171,0.9652627506595525
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_a_8,0.985993553070327,0.9847405314238925
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_b_4,-2.5354183952077163,-1.6606536697311045
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_b_6,-3.4998655756907526,-3.0632098458656634
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_b_8,-2.3619620677119864,-2.525776513899096
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_c_4,-0.07697870660787057,0.3296794172006631
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_c_6,1.8809093732678879,2.8849048787976703
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,strat_c_8,3.7130527852654787,3.6093959025643816
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,random_err,0.08670840285639363,0.06912894263569754
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,switch_cost,2.96,2.68
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,alpha_time,1597.5282041956616,1609.5802764169478
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,start_time,1087.2824366268112,1042.418357985833
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,beta_time,21.22555543698376,37.04810218041947
k3q7rvit1j8mcg4fqf1tj,0.82,0.0,CE,-508.04158024533086,-509.09898056878615,-21.671430254295622,-169.92949475539064,-316.4406552356446,-22.3177901699943,-171.05346896118823,-315.7277214376036,sigma_time,0.31951766560354355,0.3192722119294353
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,swap_noise,0.004,0.001
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_a_4,0.9188439029312367,0.9457739874895479
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_a_6,0.9855897926331725,0.9760914323683135
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_a_8,0.9520133025117808,0.9614836089363881
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_b_4,-2.2750757974971614,-1.579240852069211
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_b_6,-3.279880347366908,-3.2398779136835443
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_b_8,-3.3877541599902696,-2.546572793987304
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_c_4,0.4074734895792443,1.9119237942591303
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_c_6,2.9558556123712925,1.7931375516089187
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,strat_c_8,1.6766314021389783,1.5708023080083073
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,random_err,0.04785355766786469,0.053537610133669616
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,switch_cost,4.29,2.49
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,alpha_time,708.5390745459941,639.2167658220993
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,start_time,1419.6443746516386,1222.785663976468
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,beta_time,46.34571471702095,142.5701787739765
m7oeas6sr2e61m37ghd7jc,0.89,0.0,CE,-738.8986314425559,-742.2171611599921,-124.25518999428394,-240.33624993715853,-374.3071915111135,-126.99947641875579,-239.4405771176427,-375.77710762359357,sigma_time,0.5099613663910108,0.5146327581857223
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,swap_noise,0.003,0.003
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_a_4,0.30650284586400295,0.9612260172888712
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_a_6,0.9829672738344554,0.9307277931442833
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_a_8,0.9491851120124262,0.982172524694501
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_b_4,1.5475210599903573,2.085288452793957
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_b_6,-0.46205693437983536,1.046023173283524
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_b_8,-3.6125709937288786,-3.158421033431902
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_c_4,1.0662303101088944,2.47647030844475
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_c_6,2.4867907748515394,5.578312070822353
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,strat_c_8,0.8839570248113644,3.0200074916084567
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,random_err,0.014211358094604932,0.018416770110139122
mj9t1y60xvjrht1tezg9r,0.73,0.0,CE,-483.39559229492346,-587.5485668955923,-41.12270681210027,-134.88017530560984,-307.39271017721336,-55.51988243635334,-155.60885758111152,-376.4198268781274,switch_cost,0.65,10.46
